0,1,2
-0.08698055850070453,-0.2079891362498737,0
-0.7676622910275804,0.021113929460937958,0
-1.3008492284246076,0.7824381684119984,0
-0.6218346758841014,-1.0556621942188202,0
0.06942242223243628,0.35114490969806056,0
-0.7924388400593833,2.66092810291963,1
0.7547234833378411,0.5485807363406827,1
-3.523413928597992,-0.5234655711006642,0
0.014573233443875198,0.25207002712797183,0
0.46876259484866983,-0.8687774503253236,0
0.18752822048688228,1.3453813677646853,1
0.5118197770059884,1.263542786805747,1
1.4774072987250244,-1.326413229247425,0
0.29061431228763857,-0.2941963961384554,0
0.14993977405056602,-0.5597308614966221,0
1.2453670249568392,0.5014723227886377,1
-0.005205518136166809,-0.8939651160988008,0
1.7421431446927502,-1.568592253448291,0
-2.273126400816647,-1.5933107280848609,0
-0.9188896134676586,1.9123566641241252,1
-0.3530511304309652,0.32987519410277766,0
-0.09713448729021515,-0.3831960317253864,0
-0.41558163264711134,0.11760265330192203,0
-1.0870529829179743,0.256594709314423,0
1.116504880088608,0.7044104805500903,1
0.23617332192085438,-0.948161848545796,0
-0.3186930163494751,-0.3854754737481447,0
-1.5217275760719176,0.1912249647538506,0
0.8917133016991423,-0.12437799134592316,0
1.022388280978482,1.1969913877166678,1
-1.0737507771750139,1.016245992876863,0
-1.1363333593326297,1.2511639464802657,1
0.515289623289829,-1.5327134916234757,0
-0.4723734205256989,-1.057531832117823,0
-0.49341602617168184,-0.018530674127151467,0
0.7443405275942787,1.1911707032273884,1
-1.5509677539019462,-2.17463355263606,0
0.26877667906448044,0.10546008092110193,0
-1.4578466041400646,0.6513148750842547,0
0.5179265869907197,0.5414683721282684,1
-1.095817282521493,-0.4923356953359967,0
0.3013331149510628,-0.0011189772845449472,0
-0.22865630308973328,0.7189436570356382,1
1.3750201715149777,-0.9462178706818861,0
-0.9907303721921792,0.38280393946561797,0
-1.9731060495072295,1.421525248052752,0
0.024029049023059468,-0.289609157786413,0
1.5568060186527835,-0.03332509844500107,1
0.6430849841517264,0.30047093453794993,1
0.20267994984402854,0.5113199191537527,1
-0.3789047920302256,-0.44979917205807074,0
0.4553870802958531,-0.5504771192395218,0
1.6791034674145862,0.09408943257919299,1
-0.8049142986989978,-1.6498569274313957,0
-2.0390058429915023,0.9514834090232208,0
1.018644210670932,-0.20722306008763394,0
0.5819422339216146,0.06258811284430484,0
-1.3923973290129008,-0.2276695493972064,0
-1.8665005661847207,0.414382501479371,0
1.1224474584984245,0.01638182401691518,1
-0.13274207237722757,0.7743413942802164,1
-2.1977955280868016,-0.06667430150235411,0
1.1061146856939204,-0.43288502298312687,0
-0.783291933138724,-0.9969647428061195,0
-0.2850558467624824,-1.1957436789615554,0
-0.7825715213795964,-1.1425904881071025,0
0.7678597962632558,0.25407497093568465,1
-0.2553703828692587,1.922233653288217,1
0.430758456855237,2.7864654272509104,1
-0.2366505404961682,-0.7665780612813845,0
0.015754077904578806,-1.6249653031377918,0
0.41256394236284594,-2.3282408287977807,0
-0.8138494882285845,-0.6446272694169277,0
0.8823827413943456,-0.7592439409182855,0
0.04459428691943659,1.9357910288658235,1
0.7037693452788303,-0.018869787039451254,0
1.170762596022423,0.9286842318004385,1
-0.5627807612286336,1.427090504154116,1
0.4884189228078438,0.39208762506607503,1
0.8742963376346512,0.8487878059701949,1
0.8107548772618619,-0.24782734019553193,0
2.027283234550351,-0.290343190286027,1
0.2766052038481947,-0.44413550146954595,0
-2.3428951378258835,0.4056014879153214,0
0.2294973362203807,-1.286055891879087,0
-1.764286542902524,-1.2057014088265248,0
0.8668208916435486,-0.5611318660496157,0
-0.5014089246062479,-1.3441296483470029,0
-1.759055838915093,-0.5041701351244152,0
0.3921037125489704,0.8083251851957157,1
0.9406595948425672,0.6918722106197122,1
-0.26409067420358595,2.0022069014413435,1
0.2766276337472314,0.9374553801309369,1
-1.2383213163811315,-1.2416139053537374,0
0.328908338387163,-0.9828182517948624,0
-0.14496495893266256,-1.152202085723315,0
-0.017516041734480944,1.0018277557276476,1
0.9534534785020987,-1.1813956266266223,0
-0.4411327253904454,0.7045552744742876,0
-0.19133716788260932,-0.3135703023442547,0
-0.36629640128248925,0.52832152883649,0
-0.4273319946158812,1.1248794488826803,1
0.32184310999409593,0.2021907481674826,0
-0.5855755084432192,2.2528458792747545,1
0.22375225544510885,0.5851540312111789,1
0.8931709347537848,0.66871162511567,1
0.9366575376819133,0.18405153185955464,1
0.08894508263087439,-1.9663922869251416,0
1.6370648571948265,-1.0589005196754722,0
-1.7808724555138968,-0.842495134337444,0
1.391142023866122,0.5438193774584555,1
-0.8626649426393054,-0.47034347941611165,0
0.11797295060735949,0.17690383988366856,0
0.01490744211492476,-0.6816230619176132,0
-0.5188360112485572,-1.6478137064825598,0
2.258813086162018,-0.35877115240766694,1
0.0853568116718126,-0.7039684328176901,0
0.540200679580693,-0.5928725297928022,0
0.6033001941957983,0.39851456017573744,1
-1.6696430908578679,0.65703730563332,0
0.8790424065190824,-0.3064664315470775,0
-0.8722370507374192,0.8943956856255814,0
-1.5495381572525802,-1.8256246356298311,0
-0.43310742284079384,3.1819504343583396,1
-1.5478530190073916,-1.7925017451513834,0
-1.2138510466213417,1.516080002809585,1
0.01293497904906058,0.9532791402198494,1
2.9397402702587425,0.23695069029794383,1
1.7496629271867608,0.9918803375088616,1
-0.7218513073943256,-0.45506591665074625,0
-1.1107605178211726,-0.4979910956329617,0
1.9879544486474223,-1.0146883695488045,0
-0.3966854762967966,0.4121755368217197,0
0.05081000524877552,-0.2055901323798362,0
-1.5555955299099473,0.4336698444840214,0
-1.0710786575797382,0.3334227981406993,0
0.43255546540432677,-2.1037779714845075,0
-0.5512559370818432,1.0059355884080348,1
0.5316846424305522,-1.4566642458911028,0
0.04533221484085315,-0.9117269219951863,0
-1.6100557688302537,-0.4318362648393518,0
0.11435800960730214,-0.21026682540262692,0
0.519950680716199,0.2752368179912952,1
-0.8901445134592753,-0.3472237845070972,0
1.3393640530855782,0.1320035202568875,1
0.45501210533924014,0.07770978523122694,0
0.4392788143365271,-0.015957979844695987,0
-0.6861425737450955,0.9351101303193229,1
-0.45844131937116533,-1.648243079158643,0
-0.027201687710213127,0.7224989310017305,1
0.1548692183270641,-0.9512794381718892,0
-0.7806063113146934,1.0548961411485012,1
0.6423766362276943,-0.636165309913367,0
1.6860150508614518,1.516526296030677,1
0.38290012881630603,1.2404755169256703,1
0.26168020142153187,-0.8148893868580867,0
0.4738919226561775,-0.9597014474920855,0
-0.913902321678149,0.33116962166334185,0
-0.41267504922195203,-0.6164737333472768,0
0.2059395762531616,0.9594411091963142,1
0.9921624092112262,-0.1463569833563363,0
1.3940271443112702,-1.9053336114156731,0
0.3368613507372658,-0.8270359384269886,0
-0.5079076259741588,0.9505292473034666,1
-0.8042695152650352,1.1783716226872802,1
-0.2100558236673885,-1.2937758783358215,0
0.42844719428905076,-0.3279338539150184,0
0.3432257435140097,0.9160552830838525,1
0.8867650929391294,0.3177347716326622,1
-0.7640056292027241,-1.0359692790847315,0
-0.36367284474206824,-1.4340301385906444,0
-1.1361278182877124,0.4163827635993734,0
0.34318916999705706,0.8026589861323187,1
-1.3584753770201492,1.3683455740583723,1
-1.4421744796112972,1.2191424614506132,0
1.6545001280669533,0.8050450943587227,1
-1.9133349827346626,-0.46760568700312294,0
-0.3309896882294066,0.8759905393234254,1
0.34198462555081843,-0.19508481043013498,0
1.5720160395800487,-0.7583023009228261,0
0.034979294854765496,0.2644087194088388,0
-0.05413170301554073,-1.8073226551733979,0
1.5896272114055072,-1.3158812242786875,0
1.5265162087254645,-0.4937370315114362,0
0.6231023265176149,0.983592879029062,1
1.2924631859183833,-0.2971853694997358,0
-0.6344359831483176,-0.43810910632008565,0
0.22655422681153176,0.1920863761629347,0
-1.0866016085281747,-0.06818211538188514,0
1.1383402629899135,-0.8975392704434836,0
0.5154192088184933,-1.7269042673635302,0
-0.34943487257671296,0.7322754959495801,1
-0.5480162773973571,-0.17813019220377266,0
0.0366122717117568,-0.8857140682284586,0
0.12320109319331517,0.6923086590676154,1
1.0040549092290334,-0.03725075742824509,0
0.5093839452740992,0.06602340571860935,0
1.337154714689982,-0.9982006012296994,0
-1.1249485577200746,0.6215368141801597,0
0.0010110565820289114,0.4467334081583615,0
-2.299632286588752,-1.222185511059207,0
-0.3322211427280428,0.7870078111235174,1
-0.26030447409088675,-0.868929190835679,0
-1.4987798466157953,-1.6623263606647314,0
1.2396869317265926,-0.5569763058716174,0
-0.3316934275737952,-1.2028857213237047,0
0.4323254328504044,0.37199210992421056,1
0.467637278955894,-1.166073802040281,0
-1.5502041363750463,0.18015737087854206,0
0.4157887360525872,0.762570631516611,1
-0.20772103238955922,0.2505710281584436,0
-1.2036027383440953,1.7232444590490896,1
1.3117030844254833,-0.18992896809219,0
0.23265773980781734,0.9475157430997769,1
0.30717442669772144,-0.046697712403753214,0
-0.14579194913655655,0.10346862100426849,0
0.9466899151553927,-0.6670003896101107,0
-0.746463264828068,0.963608278918592,1
1.263335566362289,0.1230619336654632,1
-0.10766091610048162,2.357746045783563,1
0.26561856563147357,-0.9381590033040518,0
2.083459523376775,1.6631794248021392,1
1.4924597082786464,-0.17340809353374576,1
0.3985896751621004,-1.0442648361701319,0
0.8562567293899296,-0.43631629059637966,0
-0.35884848264552915,-1.652355635424642,0
-0.06806981372065755,-0.4095393357029375,0
0.1104265335438099,0.13587252766029081,0
0.8086105559379211,-0.09493782723643851,0
-0.48565588852720654,1.700339147009811,1
-1.5050415096112109,-0.5728603067174457,0
0.6935961768912398,1.6675567112673548,1
-0.06144517278540188,1.3181164284474576,1
-0.11299514919965013,-0.21779727628433326,0
