0,1,2
0.005921146064403355,0.02584844403948931,1
-0.03409255646368297,0.011798746866733023,1
-0.018177455190648367,-0.012389239452009355,1
0.01594239527863521,-0.006049694553064599,1
0.030620787428968538,-0.04932965882599749,0
0.0059877970038163955,-0.022082277518952156,1
0.01039748589352699,0.023551582815407993,1
-0.02828084369575992,-0.027382866745179164,1
-0.01797568484112573,-0.0002283308727754372,1
0.027844311514486235,-0.01539302250021221,1
-0.03631417314555045,0.024425724873306593,1
-0.002642592126784068,-0.06325865397848925,0
0.00967453009086923,-0.02032645107136113,1
-0.009432955888542583,0.006116910031677674,0
-0.017534991315742522,-0.028253849030540845,1
0.010228761129239969,0.020972290661024903,1
0.009561756213377898,-0.04560315993596084,1
0.007694695641037964,-0.016500261823597782,0
-0.007211475583385935,-0.0270460030840074,1
-0.0007179716772652531,-0.020390653607655275,1
-0.006976855041600442,0.00984895291689695,0
0.03762894623369445,0.042299546991718395,0
0.027617177073102194,-0.03026133644914425,1
-0.016821084255004674,0.018039619757006343,1
-0.04891388650995575,0.007644929662860808,0
-0.03370636269844997,0.007563713534879158,1
-0.01077576739113327,-0.014797586547534812,1
0.04136452184055479,-0.0008211665668577247,1
-0.01847016107593182,-0.03365775807530756,1
0.012039927616589003,0.025332429427948343,1
-0.02262631481806031,0.0823698371444767,0
0.05539622991747145,-0.017238516341523836,0
0.04881693421753658,0.04063726148864873,0
0.023176906074325484,0.0018815666938192415,1
0.00949683420229491,-0.015957961153399623,1
0.036612876906698046,-0.0016634830486265976,1
0.045028735562651606,-0.005265319065994002,0
0.028055875308852823,-0.001656791547120609,1
-0.021637085147751162,0.08424435868221994,0
0.028371479063974282,0.008160320929015401,1
-0.058556434598893446,-0.02670782653175038,0
0.03275322264982909,0.050447101984945765,0
0.016285904087566198,-0.026886143632088966,1
0.011217585181601038,0.01563607277578133,0
0.0278265471685197,-0.011482505908451738,1
0.08849922325261167,0.0018655280508229693,0
-0.028736731272555844,0.04916439830174687,0
0.07116084026420909,0.005563028190278915,0
0.016567016963662813,-0.027726214954559007,1
0.029845100766608682,-0.04753142325528636,0
-0.033431832050394454,0.0348765144682029,1
-0.043164477192691605,0.015159542528097649,1
0.010736395613629747,-0.0344903392697546,1
0.07523960775488729,-0.020613911217551278,0
-0.041132371276367284,0.06099162874001345,0
0.02968880544776211,-0.04410098816189302,0
0.016130325584729956,-0.05535869566205068,0
-0.006429668217511196,-0.03347482825152317,1
-0.05733593485292064,0.05243147046876505,0
0.019347463011350735,0.04266825712737009,0
-0.019355850893428207,0.028399391366358467,1
0.006063740710629995,0.01721928852280628,0
-0.015690785918195893,0.005899633208719856,0
-0.022346626614246468,0.017376224292710803,1
-0.001001594742589331,-0.008614999812193977,0
0.034381863335585156,0.04930317881088046,0
-0.019522072380313636,0.02427319312001379,1
-0.034171365313921606,0.045484250528894356,0
0.041889109346683745,-0.07406628474123281,0
-0.025535786896228027,-0.0992822240875418,0
0.03377108194730835,0.04233350044053846,0
-0.010015083865036654,0.03490574097400284,1
-0.00749935537075601,0.0356998226677654,1
0.006247420418677409,0.027010447089253226,1
